source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,"María Ramallo firma una nueva remesa de subvenciones a otras tres entidades de actividad cultural, comercial y deportiva - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5643,2023-09-16,2687,"La alcaldesa María Ramallo firmó ayer nuevos convenios con entidades locales en este caso el Ateneo Santa Cecilia, el Marín Fut-sal y la asociación Estrela de Marín al objeto de colaborar con sus respectivas actividades durante el presente año",2023-09,2023
Carriola de Marín,María Ramallo  revalida la mayoría absoluta al conseguir 12 de los 21 escaños de la corporación a pesar de perder tres concejales - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5039,2023-05-29,2531,Por cuarta vez consecutiva el Partido Popular gobernará el concello de Marín con una amplia mayoría de votos con respecto a los tres partidos que también participaban en las elecciones de ayer. La corporación seguirá con los mismos tres partidos al haber quedado fuera VOX por no llegar a los 573 votos que era el mínimo exigido para ello,2023-05,2023
Carriola de Marín,"Manuel Pazos acusa a María Ramallo de oponerse a impulsar actividades de arte, tecnología y naturaleza para los más pequeños - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5710,2023-09-24,2437,El portavoz socialista Manuel Pazos asegura que su partido siempre ha defendido el actual modo de escuelas deportivas municipales pero considera que debe ser ampliado a otras actividades ajenas al deporte y acusa a la alcaldesa de tumbar la propuesta socialista presentada al respecto,2023-09,2023
Carriola de Marín,"Adrián Arias, presidente del NNGG del PP en Marín se incorpora a la dirección gallega juvenil del partido - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6094,2023-11-29,2411,"Adrián Arias Carracelas es un joven marinense de la parrroquia de San Xulián de clara vocación política desde su infancia involucrado en las filas del Partido Popular cuyos jóvenes ne la loclaidad le eligieron no hace mucho, presidente local de NN.GG. Pues ahora ha dado el salto a la política juvenil del PP en Galicia para formar parte de su directiva autonómica contando con el apoyo de la presidenta Nicole Grueira y también con la del presdente de la Xunta Alfonso Rueda.",2023-11,2023
Carriola de Marín,La transformación urbanística de Marín es el principal objetivo del equipo de gobierno que lidera María Ramallo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6250,2023-12-31,2402,Comparecencia de María Ramallo y sus concejales ante la prensa,2023-12,2023
Carriola de Marín,Las obras del Auditorio continúan en tiempo y forma tras cubrir una primera fase de gran dificultad constructiva - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5822,2023-09-11,2389,La alcaldesa María Ramallo convocó en la mañana de ayer a los miembros de la Corporación Municipal y a los representantes de los medios de comunicación en el recinto donde se construye el Auditorio para comprobar el estado de las obras y recibir las explicaciones que quisieron demandarle a los responsables de las mismas,2023-09,2023
Carriola de Marín,"David Malvido Currás, de Loira, nuevo policía local que ayer fue recibido en el concello por la alcaldesa María Ramallo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6182,2023-12-14,2384,,2023-12,2023
Carriola de Marín,Lucía Santos denuncia que Monbus no cumple los horarios establecidos de transporte entre Marín y Pontevedra - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5988,2023-11-09,2327,"La portavoz nacionalista en la corporación municipal de Marín, Lucía Santos, denuncia lo que considera incumplimiento de horarios de los autobuses que hacen la línea Marín-Pontevedra para lo cual pide que se tomen medias urgentes",2023-11,2023
Carriola de Marín,El PSOE advierte que hay proveedores que llevan más de cien dias esperando para cobrar del Concello - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6043,2023-11-18,2221,"Manuel Pazos, portavoz socialistavuelve a atacar  al grupo de gobierno asegurando que  los proveedores del ayuntamiento, en la mayoría pequeñas empresas y muchas de ellas de Marín, están pagando la mala gestión económica del gobierno de María Ramallo por falta de dinero suficiente en gran parte de las partidas económicas.",2023-11,2023
Carriola de Marín,El BNG anima al vecindario de Marín a hacer sus compras en el comercio local - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6195,2023-12-16,2117,"El Bloque Nacionalista Galego de Marín y en su nombre la portavoz municipal Lucía Santos, remite un comunicado de apoyo“Aopequeno comercio”y al mismo tiempolamenta“Afalta de compromiso do goberno municipal no apoio ao pequeno comercio e á eliminación de iniciativas tradicionais”",2023-12,2023
Carriola de Marín,Marín recupera 163 habitantes tras varios años de evolución negativa de su población censada - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6188,2023-12-15,2047,Ciento sesenta y tres habitantes más tiene censados en concello de Marín según lodos datos del INE manejados por la alcaldesa María Ramallo que destacó la importancia de de esta reversión positiva de los datos que durante los últimos años mostraban sentido contrario aunque consideró que este problema demográfico es algo que afecta a todo el país.,2023-12,2023
Carriola de Marín,"El PSOE vota en contra de la subida de impuestos que considera poco estética, arbitraria y sin progresividad fiscal - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5879,2023-10-21,1937,"“Hemos votado en contra de la subida de impuestos de María Ramallo por tres motivos principales: por hacerlo tras subirse los salarios hace tan solo tres meses, por ser arbitraria y por carecer de progresividad fiscal que imponga más impuestos a quien más tiene”, declara Manuel Pazos Lamoso, portavoz del PSOE en Marín",2023-10,2023
Carriola de Marín,O responsable de prensa do concello de Marín terá un salario de 41.000 euros e cobrará máis que o alcalde de Poio - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5199,2023-07-01,1911,"“Dende o PSOE de Marín non compartimos que o novo posto que se crea de responsable de prensa teña un salario de 41.000€ brutos anuais, que é máis do que percibe o Alcalde de Poio. Está fora de toda lóxica baixo o noso punto de vista”",2023-07,2023
Carriola de Marín,El sábado 17 de junio se constituirá el ayuntamiento de Marín donde la única variación sustancial está en el BNG - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5085,2023-06-07,1824,"“Calma chicha” en el ámbito de la política local desde que el día 28 el pueblo, como todoslos pueblos de España dictó la sentencia de quienes serán los representantes durante los próximos cuatro años",2023-06,2023
Carriola de Marín,El grupo socialista ve un negro futuro económico en el concello de Marín y vuelve a criticar los sueldos de la corporación - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6244,2023-12-30,1820,"Manuel Pazos Lamoso, portavoz del PSOE en la corporación marinense y máximo responsable de la agrupación socialista en Marín hace u breve pero contundente balance negativo de la situación municipal criticando, una vez más, la parte económica del concello y diseñando un negro futuro para la institución municipal. Reproducimos a continuación  e íntegramente, el texto recibido en Carriola",2023-12,2023
Carriola de Marín,El Gobierno Local decide subir impuestos en 2024 tras 16 años de “congelación” y debido a la inflación existente - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5783,2023-09-05,1813,"El concejal de hacienda, Manuel Santos Costa anunció ayer la subida de impuestos que se aplicará en el próximo año justificando esta decisión del gobierno local en la necesidad de superar en todo o en parte la inflación y tras dieciséis años en que se han congelado por los anteriores gobiernos municipales del PP.",2023-09,2023
Carriola de Marín,El PSOE acusa a María Ramallo de impulsar una de las mayores subidas de impuestos de la historia de Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5792,2023-09-06,1796,"Maria Ramallo ha pasado repetir constantemente el buen estado de las cuentas municipales y a realizar una de las mayores subidas de impuestos que se recuerda en Marín.  Por lo pronto este mes ya llevan al pleno la subida del IBI y el rodaje de los vehículos, pero ya están anunciando que no serán los únicos en subirlo queevidencia el descontrol en las cuentas municipales con obras costosísimas para nuestras arcas municipales y un brusco viraje en la política económica municipal”.",2023-09,2023
Carriola de Marín,O PP súbese os soldos e xa son o goberno municipal máis caro da historia de Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5225,2023-07-06,1771,"“O PP aprobou aumentar o salario da Alcaldesa e o Tenente de Alcalde que se incrementa en 8.000€, o concelleiro de Medio Rural pasa de 33.000€ a 47.000€, e a de Medio Ambiente que comezou tendo un salario de 36.000€ e xa está en 50.000€. A esto lle debemos sumar os 41.000€ do novo posto de responsable de prensa. Xa son o goberno máis caro que houbo en Marín. Que lonxe quedou aquelo de “facer máis con menos”, agora fan “o mesmo pero cobrando máis”.",2023-07,2023
Carriola de Marín,O BNG propón a instalación de dous aseos públicos autolimpiabeis para mellorar a calidade de vida en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5949,2023-11-01,1769,"(*) Lucía Santos Omil,Portavoz Municipal do BNG de Marín.",2023-11,2023
Carriola de Marín,"María Ramallo del Partido Popular, reelegida alcaldesa de Marín con su cuarta mayoría absoluta consecutiva - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5132,2023-06-17,1754,"Marín tiene nueva corporación municipal porque esta mañana, tal como estaba indicado, se celebró en el salón de sesiones del concello el Pleno más solemne como es el de constitución de los grupos que conforman el organismo regidor del concello y la toma de posesión de cada uno de los concejales electos con la consiguiente votación que, como ya estaba anunciado, valió para dar a María Ramallo la cuarta mayoría absoluta consecutiva de gobierno ya que cuenta con doce de os 21 ediles que forman el Pleno Municipal.",2023-06,2023
Carriola de Marín,No BNG apoiamos incondicionalmente ás persoas traballadoras afectadas polo ERTE na piscina municipal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5779,2023-09-04,1729,"(*)Celia García Santomé,Concelleira do Grupo Municipal do BNG de Marín.",2023-09,2023
Carriola de Marín,El resurgente Marín C.F. convoca para esta tarde una asamblea de socios que se celebrará en la Biblioteca - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5137,2023-06-19,1713,"En los prolegómenos del partido deCopa Rías Baixasente el Marín y el Atlético Cuntis, el primer equipo franjiazul recibió el trofeo de campeón de liga de la Tercera División Autonómica en el primer grupo de Pontevedra y la alcaldesa María Ramallo fue la encargada de hacer la entrega del importante trofeo al capitán del equipo Manu Lois.",2023-06,2023
